date,condition,quantity,price,card_name
5/9/24,NM Holofoil,1,$3.95,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/9/24,LP Holofoil,1,$2.93,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/9/24,NM Holofoil,1,$2.05,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,1,$1.70,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,2,$1.94,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,1,$2.00,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,1,$1.91,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,1,$1.90,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,LP Holofoil,1,$1.20,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,1,$2.20,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,2,$1.81,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/8/24,NM Holofoil,4,$1.94,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
5/7/24,LP Holofoil,1,$2.73,Poppy - 227/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$8.22,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$5.83,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$11.02,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,LP Holofoil,1,$9.67,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$11.29,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$9.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$8.22,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$10.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/4/24,NM Holofoil,1,$12.96,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$10.39,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,LP Holofoil,1,$9.57,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$5.83,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$11.13,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$11.03,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$11.26,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$10.55,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$11.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,2,$10.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$11.18,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$9.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$10.08,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$10.54,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,LP Holofoil,1,$8.68,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$5.80,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$6.60,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,LP Holofoil,1,$5.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$10.45,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$8.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,1,$4.46,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/3/24,NM Holofoil,2,$4.46,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$4.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$4.46,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$11.05,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$12.48,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$12.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,LP Holofoil,1,$8.89,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$10.75,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,LP Holofoil,1,$12.28,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,LP Holofoil,1,$7.45,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$12.32,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$9.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$9.01,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/2/24,NM Holofoil,1,$10.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,2,$12.32,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$5.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$13.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$12.26,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$7.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.21,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.55,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,2,$14.31,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.61,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$12.26,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$12.26,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$12.26,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$11.59,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.54,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.34,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
9/1/24,NM Holofoil,1,$8.60,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,LP Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,LP Holofoil,1,$9.45,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$8.60,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$14.44,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$5.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$9.13,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,LP Holofoil,1,$9.67,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$10.54,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,2,$10.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,2,$10.77,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,LP Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$11.66,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,LP Holofoil,1,$9.09,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,NM Holofoil,1,$16.04,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/31/24,LP Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,NM Holofoil,1,$8.77,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,LP Holofoil,1,$8.39,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,LP Holofoil,1,$9.84,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,NM Holofoil,1,$9.98,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,NM Holofoil,1,$8.72,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,NM Holofoil,1,$12.32,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,NM Holofoil,1,$10.89,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,LP Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,LP Holofoil,1,$9.65,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/30/24,LP Holofoil,1,$8.47,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$7.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$8.61,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$10.77,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,6,$10.78,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$7.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$10.74,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$8.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$6.90,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$18.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$10.72,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,2,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$8.17,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$7.18,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$6.90,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,LP Holofoil,1,$6.88,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/29/24,NM Holofoil,1,$12.32,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$9.45,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$8.98,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$8.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$5.85,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$10.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$5.85,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,LP Holofoil,1,$5.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$10.93,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,NM Holofoil,1,$5.85,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/28/24,LP Holofoil,1,$8.17,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$5.79,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,LP Holofoil,1,$8.17,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$11.03,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$5.88,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$11.63,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$12.78,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$10.83,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$10.72,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$10.71,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/27/24,NM Holofoil,1,$9.26,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,1,$10.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,1,$10.53,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,1,$9.29,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,1,$9.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,2,$12.90,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,2,$11.19,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/26/24,NM Holofoil,1,$10.86,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$7.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$10.85,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$11.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$5.88,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$13.69,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$9.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,LP Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,2,$10.97,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/25/24,NM Holofoil,1,$11.09,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$5.88,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$5.78,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$14.30,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$7.10,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,LP Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$5.88,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,LP Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$12.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$10.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$14.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/24/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$11.54,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$7.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$9.07,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$8.23,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$5.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$6.69,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$11.94,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$9.19,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$9.02,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$7.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$7.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$8.24,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,2,$11.34,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$11.18,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$7.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$7.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$8.75,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,LP Holofoil,1,$8.74,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$11.30,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/23/24,NM Holofoil,1,$11.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$18.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$9.07,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,LP Holofoil,1,$6.75,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,LP Holofoil,1,$8.22,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$10.29,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,DMG Holofoil,1,$8.10,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$13.97,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$12.44,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$11.81,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$12.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$13.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$10.51,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$11.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/22/24,NM Holofoil,1,$10.27,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,NM Holofoil,1,$4.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,NM Holofoil,1,$9.29,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,LP Holofoil,1,$9.77,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,LP Holofoil,1,$6.77,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,NM Holofoil,1,$11.39,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,NM Holofoil,1,$11.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,NM Holofoil,1,$6.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/21/24,LP Holofoil,1,$12.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,LP Holofoil,1,$6.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,LP Holofoil,3,$5.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,10,$4.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$10.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$11.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$11.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$13.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$13.50,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$11.15,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/20/24,NM Holofoil,1,$18.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,2,$10.51,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$13.19,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,LP Holofoil,1,$12.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,LP Holofoil,1,$12.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$4.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,LP Holofoil,1,$12.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,LP Holofoil,1,$7.01,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$11.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,2,$10.60,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$9.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$9.45,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$9.30,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$10.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$11.13,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$11.13,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$11.05,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,LP Holofoil,1,$13.15,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/19/24,NM Holofoil,1,$13.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$10.98,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,2,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$10.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$11.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$9.36,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$8.30,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$9.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$10.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,LP Holofoil,1,$7.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$18.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$11.02,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/18/24,NM Holofoil,1,$9.16,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,LP Holofoil,1,$8.23,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$9.30,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$7.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$4.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$9.75,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$12.75,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$10.34,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$12.67,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$10.88,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$13.13,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/17/24,NM Holofoil,1,$18.49,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/16/24,NM Holofoil,3,$10.25,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/16/24,NM Holofoil,6,$10.98,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/16/24,LP Holofoil,1,$9.95,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/16/24,NM Holofoil,1,$9.39,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/16/24,LP Holofoil,1,$7.00,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
8/16/24,NM Holofoil,1,$4.99,Ninetales -199/197 - SV03: Obsidian Flames (OBF)
